#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z [],v_RS_R_x [m s^-1],v_RS_R_y [m s^-1],v_RS_R_z [m s^-1],b_w_RS_S_x [rad s^-1],b_w_RS_S_y [rad s^-1],b_w_RS_S_z [rad s^-1],b_a_RS_S_x [m s^-2],b_a_RS_S_y [m s^-2],b_a_RS_S_z [m s^-2]
31010000000,0.000000000,0.000000000,0.000000000,-0.059067427,0.880033399,-0.286695942,0.373975524,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31015000000,0.000000000,0.000000000,0.000000000,-0.058696220,0.880015624,-0.286590021,0.374156939,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31020000000,0.000000000,0.000000000,0.000000000,-0.058323884,0.879997619,-0.286484448,0.374338319,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31025000000,0.000000000,0.000000000,0.000000000,-0.057950422,0.879979382,-0.286379221,0.374519663,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31030000000,0.000000000,0.000000000,0.000000000,-0.057575832,0.879960913,-0.286274340,0.374700971,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31035000000,0.000000000,0.000000000,0.000000000,-0.057200117,0.879942210,-0.286169805,0.374882243,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31040000000,0.000000000,0.000000000,0.000000000,-0.056823277,0.879923273,-0.286065616,0.375063479,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31045000000,0.000000000,0.000000000,0.000000000,-0.056445313,0.879904099,-0.285961772,0.375244677,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31050000000,0.000000000,0.000000000,0.000000000,-0.056066224,0.879884689,-0.285858274,0.375425839,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31055000000,0.000000000,0.000000000,0.000000000,-0.055686013,0.879865040,-0.285755120,0.375606964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31060000000,0.000000000,0.000000000,0.000000000,-0.055304679,0.879845152,-0.285652310,0.375788050,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31065000000,0.000000000,0.000000000,0.000000000,-0.054922224,0.879825023,-0.285549845,0.375969099,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31070000000,0.000000000,0.000000000,0.000000000,-0.054538648,0.879804653,-0.285447724,0.376150110,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31075000000,0.000000000,0.000000000,0.000000000,-0.054153951,0.879784040,-0.285345946,0.376331082,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31080000000,0.000000000,0.000000000,0.000000000,-0.053768136,0.879763183,-0.285244512,0.376512016,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31085000000,0.000000000,0.000000000,0.000000000,-0.053381201,0.879742081,-0.285143420,0.376692911,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31090000000,0.000000000,0.000000000,0.000000000,-0.052993149,0.879720732,-0.285042671,0.376873766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31095000000,0.000000000,0.000000000,0.000000000,-0.052603979,0.879699136,-0.284942265,0.377054582,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31100000000,0.000000000,0.000000000,0.000000000,-0.052213693,0.879677291,-0.284842200,0.377235357,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31105000000,0.000000000,0.000000000,0.000000000,-0.051822291,0.879655197,-0.284742477,0.377416093,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31110000000,0.000000000,0.000000000,0.000000000,-0.051429775,0.879632851,-0.284643095,0.377596788,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31115000000,0.000000000,0.000000000,0.000000000,-0.051036144,0.879610253,-0.284544054,0.377777442,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31120000000,0.000000000,0.000000000,0.000000000,-0.050641399,0.879587402,-0.284445354,0.377958056,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31125000000,0.000000000,0.000000000,0.000000000,-0.050245542,0.879564296,-0.284346994,0.378138628,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31130000000,0.000000000,0.000000000,0.000000000,-0.049848573,0.879540934,-0.284248974,0.378319158,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31135000000,0.000000000,0.000000000,0.000000000,-0.049450492,0.879517316,-0.284151294,0.378499646,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31140000000,0.000000000,0.000000000,0.000000000,-0.049051302,0.879493439,-0.284053953,0.378680092,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31145000000,0.000000000,0.000000000,0.000000000,-0.048651001,0.879469303,-0.283956951,0.378860495,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31150000000,0.000000000,0.000000000,0.000000000,-0.048249592,0.879444907,-0.283860288,0.379040856,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31155000000,0.000000000,0.000000000,0.000000000,-0.047847074,0.879420248,-0.283763962,0.379221173,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31160000000,0.000000000,0.000000000,0.000000000,-0.047443449,0.879395327,-0.283667975,0.379401447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31165000000,0.000000000,0.000000000,0.000000000,-0.047038718,0.879370141,-0.283572325,0.379581677,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31170000000,0.000000000,0.000000000,0.000000000,-0.046632881,0.879344691,-0.283477013,0.379761863,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31175000000,0.000000000,0.000000000,0.000000000,-0.046225939,0.879318973,-0.283382037,0.379942004,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31180000000,0.000000000,0.000000000,0.000000000,-0.045817892,0.879292988,-0.283287398,0.380122101,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31185000000,0.000000000,0.000000000,0.000000000,-0.045408743,0.879266734,-0.283193095,0.380302153,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31190000000,0.000000000,0.000000000,0.000000000,-0.044998490,0.879240210,-0.283099128,0.380482159,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31195000000,0.000000000,0.000000000,0.000000000,-0.044587136,0.879213414,-0.283005496,0.380662120,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31200000000,0.000000000,0.000000000,0.000000000,-0.044174681,0.879186345,-0.282912199,0.380842034,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31205000000,0.000000000,0.000000000,0.000000000,-0.043761126,0.879159003,-0.282819237,0.381021903,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31210000000,0.000000000,0.000000000,0.000000000,-0.043346472,0.879131386,-0.282726609,0.381201724,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31215000000,0.000000000,0.000000000,0.000000000,-0.042930719,0.879103492,-0.282634315,0.381381499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31220000000,0.000000000,0.000000000,0.000000000,-0.042513868,0.879075321,-0.282542355,0.381561227,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31225000000,0.000000000,0.000000000,0.000000000,-0.042095920,0.879046870,-0.282450727,0.381740907,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31230000000,0.000000000,0.000000000,0.000000000,-0.041676877,0.879018140,-0.282359433,0.381920538,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31235000000,0.000000000,0.000000000,0.000000000,-0.041256738,0.878989129,-0.282268471,0.382100122,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31240000000,0.000000000,0.000000000,0.000000000,-0.040835504,0.878959835,-0.282177841,0.382279657,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31245000000,0.000000000,0.000000000,0.000000000,-0.040413178,0.878930257,-0.282087543,0.382459144,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31250000000,0.000000000,0.000000000,0.000000000,-0.039989758,0.878900394,-0.281997576,0.382638580,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31255000000,0.000000000,0.000000000,0.000000000,-0.039565247,0.878870245,-0.281907940,0.382817968,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31260000000,0.000000000,0.000000000,0.000000000,-0.039139644,0.878839809,-0.281818634,0.382997305,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31265000000,0.000000000,0.000000000,0.000000000,-0.038712952,0.878809084,-0.281729659,0.383176593,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31270000000,0.000000000,0.000000000,0.000000000,-0.038285170,0.878778068,-0.281641013,0.383355830,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31275000000,0.000000000,0.000000000,0.000000000,-0.037856299,0.878746762,-0.281552696,0.383535015,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31280000000,0.000000000,0.000000000,0.000000000,-0.037426341,0.878715163,-0.281464709,0.383714150,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31285000000,0.000000000,0.000000000,0.000000000,-0.036995297,0.878683270,-0.281377050,0.383893233,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31290000000,0.000000000,0.000000000,0.000000000,-0.036563166,0.878651083,-0.281289719,0.384072264,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31295000000,0.000000000,0.000000000,0.000000000,-0.036129951,0.878618598,-0.281202715,0.384251243,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31300000000,0.000000000,0.000000000,0.000000000,-0.035695651,0.878585817,-0.281116040,0.384430170,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31305000000,0.000000000,0.000000000,0.000000000,-0.035260269,0.878552736,-0.281029690,0.384609043,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31310000000,0.000000000,0.000000000,0.000000000,-0.034823804,0.878519356,-0.280943668,0.384787863,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31315000000,0.000000000,0.000000000,0.000000000,-0.034386257,0.878485674,-0.280857971,0.384966630,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31320000000,0.000000000,0.000000000,0.000000000,-0.033947630,0.878451689,-0.280772600,0.385145342,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31325000000,0.000000000,0.000000000,0.000000000,-0.033507923,0.878417401,-0.280687555,0.385324001,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31330000000,0.000000000,0.000000000,0.000000000,-0.033067138,0.878382807,-0.280602834,0.385502604,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31335000000,0.000000000,0.000000000,0.000000000,-0.032625275,0.878347907,-0.280518438,0.385681153,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31340000000,0.000000000,0.000000000,0.000000000,-0.032182334,0.878312699,-0.280434365,0.385859646,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31345000000,0.000000000,0.000000000,0.000000000,-0.031738318,0.878277182,-0.280350616,0.386038084,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31350000000,0.000000000,0.000000000,0.000000000,-0.031293227,0.878241355,-0.280267190,0.386216465,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31355000000,0.000000000,0.000000000,0.000000000,-0.030847061,0.878205216,-0.280184087,0.386394790,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31360000000,0.000000000,0.000000000,0.000000000,-0.030399822,0.878168765,-0.280101307,0.386573059,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31365000000,0.000000000,0.000000000,0.000000000,-0.029951511,0.878131999,-0.280018848,0.386751270,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31370000000,0.000000000,0.000000000,0.000000000,-0.029502128,0.878094917,-0.279936710,0.386929424,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31375000000,0.000000000,0.000000000,0.000000000,-0.029051675,0.878057519,-0.279854893,0.387107519,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31380000000,0.000000000,0.000000000,0.000000000,-0.028600152,0.878019803,-0.279773397,0.387285557,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31385000000,0.000000000,0.000000000,0.000000000,-0.028147561,0.877981768,-0.279692221,0.387463536,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31390000000,0.000000000,0.000000000,0.000000000,-0.027693902,0.877943411,-0.279611365,0.387641457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31395000000,0.000000000,0.000000000,0.000000000,-0.027239176,0.877904733,-0.279530828,0.387819318,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31400000000,0.000000000,0.000000000,0.000000000,-0.026783384,0.877865732,-0.279450609,0.387997119,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31405000000,0.000000000,0.000000000,0.000000000,-0.026326528,0.877826406,-0.279370709,0.388174860,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31410000000,0.000000000,0.000000000,0.000000000,-0.025868608,0.877786754,-0.279291127,0.388352541,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31415000000,0.000000000,0.000000000,0.000000000,-0.025409624,0.877746775,-0.279211862,0.388530161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31420000000,0.000000000,0.000000000,0.000000000,-0.024949579,0.877706467,-0.279132914,0.388707721,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31425000000,0.000000000,0.000000000,0.000000000,-0.024488473,0.877665830,-0.279054283,0.388885218,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31430000000,0.000000000,0.000000000,0.000000000,-0.024026306,0.877624861,-0.278975967,0.389062654,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
31435000000,0.000000000,0.000000000,0.000000000,-0.023563081,0.877583561,-0.278897968,0.389240028,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
