#timestamp [ns],wx [rad s^-1],wy [rad s^-1],wz [rad s^-1],ax [m s^-2],ay [m s^-2],az [m s^-2]
31725000000,-0.165376115,0.119327920,-0.092220377,6.835262293,-2.134859238,-6.733410612
31730000000,-0.161516844,0.117567624,-0.094595454,6.843779657,-2.222358775,-6.742321347
31735000000,-0.165398435,0.120388433,-0.092516780,6.790649567,-2.180765713,-6.733175956
31740000000,-0.161151247,0.121839771,-0.089321661,6.836605414,-2.184792662,-6.702164424
31745000000,-0.164859918,0.120149651,-0.098725340,6.783656895,-2.234363895,-6.731322572
31750000000,-0.166238177,0.119295580,-0.093383300,6.798792834,-2.216652301,-6.713305513
31755000000,-0.164393921,0.117024043,-0.090072871,6.819538486,-2.220692428,-6.729049863
31760000000,-0.165664926,0.120882550,-0.090763661,6.800438820,-2.253147050,-6.769985250
31765000000,-0.171914325,0.121384838,-0.096327657,6.828995137,-2.240140479,-6.703925501
31770000000,-0.167169700,0.117703790,-0.094707124,6.821915459,-2.276068832,-6.694832252
31775000000,-0.169530461,0.120042866,-0.092354588,6.810310841,-2.304787675,-6.670535779
31780000000,-0.167147804,0.126630340,-0.094462913,6.810266087,-2.320640452,-6.701888141
31785000000,-0.168956152,0.120772502,-0.095425202,6.799775255,-2.266918741,-6.724342534
31790000000,-0.174399448,0.118829243,-0.094235461,6.816512942,-2.293817806,-6.661527083
31795000000,-0.170997819,0.117817972,-0.093639812,6.837018895,-2.308333822,-6.705412796
31800000000,-0.170907423,0.119227858,-0.091106346,6.881867191,-2.311977639,-6.730140656
31805000000,-0.174990302,0.122206135,-0.093486516,6.793100401,-2.321244810,-6.688928795
31810000000,-0.171065195,0.122682670,-0.092242540,6.819000183,-2.387320546,-6.687760312
31815000000,-0.176373102,0.121211885,-0.091840380,6.808803211,-2.379792308,-6.664363833
31820000000,-0.170860071,0.120052070,-0.095575297,6.815413290,-2.386144970,-6.692712429
31825000000,-0.171085556,0.123285776,-0.095584963,6.817961299,-2.357591983,-6.691188305
31830000000,-0.175941727,0.121265502,-0.094912268,6.815052113,-2.347586457,-6.671142582
31835000000,-0.172991679,0.125577460,-0.096080567,6.847679325,-2.371516130,-6.690997132
31840000000,-0.174049291,0.120585961,-0.091310713,6.821228630,-2.403369146,-6.628447034
31845000000,-0.172158911,0.120390356,-0.090521167,6.773540888,-2.418660334,-6.670211505
31850000000,-0.172545067,0.122288797,-0.091389321,6.785200164,-2.474108546,-6.688512264
31855000000,-0.178235524,0.127410959,-0.093067710,6.830663646,-2.413277720,-6.633861573
31860000000,-0.172322273,0.121522426,-0.097024158,6.831459510,-2.458035971,-6.665308682
31865000000,-0.174619063,0.121317790,-0.094756783,6.806199363,-2.444719971,-6.672419319
31870000000,-0.175561747,0.125245431,-0.092394398,6.815951320,-2.447775455,-6.681622021
31875000000,-0.173991274,0.122890743,-0.089993717,6.849041489,-2.509252877,-6.648252464
31880000000,-0.174943062,0.120904143,-0.091755421,6.795848757,-2.449670164,-6.657990528
31885000000,-0.177252208,0.121734496,-0.091920427,6.819530622,-2.500789361,-6.638005783
31890000000,-0.176694244,0.125385507,-0.095966397,6.812821473,-2.547477970,-6.653066019
31895000000,-0.183379414,0.123089531,-0.094013960,6.842953560,-2.511983977,-6.695584830
31900000000,-0.177361015,0.117554349,-0.091837897,6.820189894,-2.524204134,-6.621965448
31905000000,-0.176926997,0.126313788,-0.091354169,6.839698114,-2.556115172,-6.643131570
31910000000,-0.181914470,0.122235910,-0.093860124,6.789506647,-2.547772844,-6.646986073
31915000000,-0.180035946,0.122202483,-0.092957851,6.808698229,-2.565357025,-6.614190141
31920000000,-0.178928086,0.125468123,-0.093007195,6.863728226,-2.573886136,-6.609223715
31925000000,-0.179435185,0.124239684,-0.092046228,6.796810169,-2.671707711,-6.618843510
31930000000,-0.179746489,0.123117969,-0.088884856,6.816782767,-2.534287317,-6.604370210
31935000000,-0.177433873,0.126842006,-0.090577116,6.800883682,-2.644751998,-6.609583951
31940000000,-0.180711902,0.124508614,-0.090594213,6.836177388,-2.532449416,-6.610764510
31945000000,-0.181125193,0.127224461,-0.089570906,6.831220495,-2.613997825,-6.591281093
31950000000,-0.185896874,0.126781227,-0.095437298,6.817630198,-2.662620299,-6.605283513
31955000000,-0.182946751,0.123978569,-0.090463657,6.800866416,-2.630420315,-6.578957934
31960000000,-0.181798245,0.126117695,-0.096999094,6.829961511,-2.656807211,-6.594621729
31965000000,-0.184583780,0.124974631,-0.092555011,6.786892582,-2.690029346,-6.613507223
31970000000,-0.184721571,0.125482228,-0.099161583,6.799336959,-2.654591007,-6.512284787
31975000000,-0.181842477,0.123542624,-0.094998434,6.816603742,-2.707586927,-6.583962383
31980000000,-0.183207710,0.128618885,-0.093298085,6.798778616,-2.651290130,-6.602879115
31985000000,-0.183976797,0.128940752,-0.099640561,6.813349281,-2.666263380,-6.584503594
31990000000,-0.183123369,0.121588736,-0.094148823,6.784758313,-2.682135277,-6.586104135
31995000000,-0.184620810,0.124571664,-0.093875782,6.848072735,-2.721032224,-6.579184394
32000000000,-0.193653682,0.123914395,-0.095351134,6.818250210,-2.721341362,-6.604815032
32005000000,-0.188792922,0.126804734,-0.089299238,6.782643850,-2.754740405,-6.606573172
32009999999,-0.184744166,0.129448582,-0.092342264,6.777517442,-2.742175903,-6.546352578
32015000000,-0.190599496,0.130294273,-0.092552947,6.795234355,-2.735011667,-6.584796379
32020000000,-0.186293065,0.129528644,-0.092242671,6.850147986,-2.733617004,-6.537382967
32025000000,-0.187044957,0.125758375,-0.095936899,6.806659941,-2.828857086,-6.512821964
32030000000,-0.190747097,0.120865047,-0.094712167,6.774645359,-2.795211283,-6.564404755
32035000000,-0.187385381,0.130696832,-0.095246916,6.789394138,-2.801775403,-6.484565052
32040000000,-0.189311103,0.126919413,-0.092962081,6.788755623,-2.816011187,-6.526445413
32045000000,-0.192721047,0.127011106,-0.095436387,6.800360563,-2.802340147,-6.496827034
32049999999,-0.188272040,0.124323202,-0.092613975,6.781464978,-2.794892869,-6.535467828
32055000000,-0.187945553,0.125087969,-0.095025748,6.774588707,-2.865562125,-6.516259829
32060000000,-0.192565722,0.132598605,-0.090182664,6.802353438,-2.858122925,-6.516118641
32064999999,-0.188610322,0.129930309,-0.091310086,6.774947396,-2.816955685,-6.544078212
32070000000,-0.189750334,0.132948005,-0.093319035,6.789327763,-2.925895790,-6.481755514
32075000000,-0.197476331,0.128073798,-0.092120716,6.827733729,-2.889938317,-6.518672383
32080000000,-0.192693812,0.132257827,-0.095456508,6.749275546,-2.908338757,-6.514186832
32085000000,-0.190116425,0.126012749,-0.092648088,6.780776495,-2.959820816,-6.510888181
32090000000,-0.194602767,0.126450597,-0.093604349,6.769365034,-2.952085027,-6.540014931
32095000000,-0.195951519,0.131654219,-0.094341677,6.749508761,-2.909152840,-6.451003199
32100000000,-0.193177684,0.129806461,-0.092130836,6.876967263,-2.954222607,-6.544875013
32105000000,-0.195446863,0.132765239,-0.088582301,6.762253412,-2.980781482,-6.567614243
32110000000,-0.196810556,0.134040336,-0.094830424,6.792579471,-2.977839246,-6.492995876
32115000000,-0.195734591,0.132375887,-0.096174977,6.774155104,-2.986867294,-6.561132858
32119999999,-0.193450805,0.131802268,-0.093700651,6.746251992,-3.019018563,-6.512383074
32125000000,-0.195528577,0.129325365,-0.091798259,6.756550694,-2.982136757,-6.488550494
32130000000,-0.196561777,0.133423766,-0.090797608,6.752961015,-3.004070770,-6.479403186
32134999999,-0.199496347,0.127699674,-0.094007067,6.805398590,-2.933758865,-6.523350513
32140000000,-0.198626693,0.129358962,-0.095534454,6.787755775,-3.072192565,-6.454302994
32145000000,-0.192101245,0.133904592,-0.095604424,6.717484016,-3.046547721,-6.494632830
32150000000,-0.201738090,0.129914522,-0.096675890,6.768271326,-3.069090896,-6.464924626
32155000000,-0.195763165,0.131563461,-0.094989114,6.758006215,-3.034396324,-6.464252961
32160000000,-0.198040484,0.128779456,-0.094177240,6.818899138,-3.080657053,-6.442115798
32165000000,-0.194279052,0.130038226,-0.093386932,6.726903673,-3.081446898,-6.468153274
32170000000,-0.200453515,0.129900982,-0.091644884,6.786071685,-3.077348326,-6.443981039
32174999999,-0.201914523,0.131518874,-0.095761544,6.741249578,-3.078561590,-6.430349502
32180000000,-0.195997596,0.130427649,-0.096718499,6.801741062,-3.208247319,-6.419096929
32185000000,-0.200051734,0.131847208,-0.091039612,6.772594672,-3.124234167,-6.405455975
32189999999,-0.201344469,0.133378765,-0.096089369,6.777510192,-3.149009586,-6.465511401
32195000000,-0.197776773,0.134617622,-0.092359804,6.770727520,-3.121273357,-6.464157526
32200000000,-0.198750503,0.133250897,-0.093426847,6.752023566,-3.180453395,-6.395449591
32205000000,-0.203878071,0.131146922,-0.091682175,6.775392348,-3.172062694,-6.429244290
32210000000,-0.199541949,0.135027503,-0.094753320,6.767551367,-3.174289043,-6.425199128
32215000000,-0.197808774,0.132615363,-0.092623894,6.696328957,-3.213286022,-6.375453668
32220000000,-0.195526295,0.131925980,-0.092006570,6.797698817,-3.206688104,-6.398228125
32225000000,-0.206198415,0.132402765,-0.092309614,6.742736022,-3.223162220,-6.417844043
32230000000,-0.204410209,0.133519592,-0.093208083,6.701520546,-3.218700089,-6.387289677
32235000000,-0.202899662,0.128257259,-0.088370726,6.737735343,-3.198192936,-6.419615133
32240000000,-0.206310564,0.131754527,-0.097673927,6.723201251,-3.276854266,-6.343895951
32244999999,-0.206479041,0.133651690,-0.091414331,6.721684711,-3.254203215,-6.408760353
32250000000,-0.205912700,0.134194265,-0.093104066,6.766675303,-3.242005035,-6.377719669
32255000000,-0.207522950,0.129519089,-0.096214398,6.742781530,-3.265263060,-6.367214710
32259999999,-0.201985780,0.132162644,-0.095709774,6.763936964,-3.314655291,-6.345444296
32265000000,-0.204761902,0.135720009,-0.096731867,6.714182313,-3.295026612,-6.389174218
32270000000,-0.204190912,0.135486296,-0.095397090,6.737292677,-3.300267157,-6.340444852
32275000000,-0.210836039,0.136335278,-0.093183683,6.774153667,-3.311570043,-6.389194165
32280000000,-0.206263301,0.131213354,-0.088586494,6.715799966,-3.352343818,-6.326881272
32285000000,-0.209502584,0.133354367,-0.091725042,6.674252469,-3.342555678,-6.351777773
32290000000,-0.207188358,0.135287027,-0.096952711,6.760581549,-3.360616205,-6.358704620
32295000000,-0.210838532,0.135884370,-0.095034115,6.751407781,-3.350611582,-6.300632130
32299999999,-0.203521872,0.132292635,-0.095011322,6.721718225,-3.386917427,-6.355025181
32305000000,-0.207963041,0.134192732,-0.095940905,6.743796154,-3.342146533,-6.380353254
32310000000,-0.208579403,0.140273418,-0.095585013,6.740440475,-3.398226035,-6.325597741
32314999999,-0.212981313,0.136872341,-0.094903007,6.762261711,-3.379498570,-6.292484099
32320000000,-0.211914680,0.137184454,-0.092893002,6.734799309,-3.409977624,-6.298799233
32325000000,-0.211420929,0.131826198,-0.091818654,6.792758065,-3.425465615,-6.304907775
32330000000,-0.211766847,0.136608053,-0.094349960,6.701803917,-3.488163138,-6.273264364
32335000000,-0.209243647,0.136679606,-0.090864931,6.712923670,-3.433026974,-6.294780593
32340000000,-0.209211769,0.131529258,-0.094869324,6.758631841,-3.471239821,-6.337638798
32345000000,-0.210780136,0.135443696,-0.091159130,6.753634050,-3.465700308,-6.291076715
32350000000,-0.210355739,0.131989747,-0.094889690,6.653544820,-3.468684314,-6.340266742
32355000000,-0.211733308,0.134774993,-0.092368426,6.737839974,-3.505173090,-6.270841879
32360000000,-0.210802138,0.137757731,-0.092253451,6.711540846,-3.516812134,-6.303084778
32365000000,-0.209263512,0.138950805,-0.092073196,6.651273011,-3.524275638,-6.268884471
32369999999,-0.212866307,0.135698662,-0.089098135,6.719133081,-3.507613824,-6.260563528
32375000000,-0.212171516,0.134901694,-0.094213688,6.762060334,-3.555415488,-6.217441064
32380000000,-0.214352495,0.139337341,-0.094786203,6.709699786,-3.534402483,-6.235342141
32384999999,-0.217560987,0.138885790,-0.095323059,6.607069896,-3.516051169,-6.242870696
32390000000,-0.219747240,0.139784493,-0.097207235,6.681304321,-3.587878077,-6.229624661
32395000000,-0.216923831,0.137929238,-0.093725053,6.689778463,-3.604514360,-6.254002826
32400000000,-0.216195255,0.138741584,-0.092055918,6.671932766,-3.632365108,-6.245235362
32405000000,-0.217444808,0.138163551,-0.093767824,6.621022543,-3.595918793,-6.269127211
32410000000,-0.212696531,0.138625383,-0.098527489,6.750891464,-3.604413488,-6.209808224
32415000000,-0.210371049,0.138497368,-0.093500912,6.649291381,-3.602885984,-6.277727532
32420000000,-0.216530613,0.139007771,-0.093108453,6.681041978,-3.689742744,-6.231621883
32424999999,-0.214761401,0.138104984,-0.099887386,6.697586424,-3.661624302,-6.241624745
32430000000,-0.218019670,0.138083893,-0.095814156,6.705730850,-3.665421679,-6.218613512
32435000000,-0.219919971,0.137564943,-0.092117439,6.693184555,-3.708593931,-6.185980636
32439999999,-0.216895665,0.135587261,-0.098400259,6.706865567,-3.699493211,-6.196733853
32445000000,-0.222240811,0.139547811,-0.097825559,6.685415849,-3.669417434,-6.128166678
32450000000,-0.218552813,0.140647137,-0.093263366,6.718118568,-3.744438273,-6.170435300
32455000000,-0.219522053,0.142936469,-0.095697582,6.755462632,-3.750085879,-6.149364016
32460000000,-0.218710878,0.138393402,-0.094720687,6.694617261,-3.726814466,-6.176997737
32465000000,-0.217398397,0.140994649,-0.098621579,6.663985739,-3.786390445,-6.151052046
32470000000,-0.222182887,0.141553713,-0.097417050,6.623254157,-3.761874348,-6.174251002
32475000000,-0.222487867,0.140519591,-0.091939899,6.660318223,-3.761409563,-6.115612544
32480000000,-0.218347336,0.135944170,-0.094939591,6.674188240,-3.770545952,-6.137082298
32485000000,-0.221632839,0.138499300,-0.098083251,6.680318691,-3.786101063,-6.169762547
32490000000,-0.217765738,0.139792233,-0.096651792,6.666947235,-3.785808979,-6.139779010
32494999999,-0.220525258,0.139783447,-0.092295385,6.634142999,-3.853038273,-6.135409140
32500000000,-0.222904039,0.139270643,-0.094251933,6.637270275,-3.821650025,-6.152200459
32505000000,-0.220390922,0.138093237,-0.097679958,6.644286538,-3.820611885,-6.137480486
32509999999,-0.221145973,0.141258316,-0.094193241,6.690337268,-3.824935070,-6.159537493
32515000000,-0.222500179,0.140784574,-0.091075386,6.641420392,-3.865668391,-6.147670819
32520000000,-0.222526219,0.140371461,-0.096816910,6.684822489,-3.884090328,-6.124885645
32525000000,-0.224281030,0.142300295,-0.092545651,6.660254230,-3.914228170,-6.118215065
32530000000,-0.227202246,0.143223060,-0.094626002,6.693442720,-3.891543667,-6.122731612
32535000000,-0.218360493,0.144141984,-0.094788048,6.668325855,-3.882045817,-6.174045460
32540000000,-0.227167859,0.138844977,-0.095659417,6.639343962,-3.905107917,-6.078961831
32545000000,-0.220382217,0.140690711,-0.093874141,6.674330290,-3.934732103,-6.096688728
32549999999,-0.225385416,0.141079010,-0.095415622,6.620816301,-3.904226619,-6.153005574
32555000000,-0.221861482,0.143749364,-0.097849372,6.597759738,-3.905079570,-6.088341255
32560000000,-0.229682322,0.143748925,-0.091837005,6.622638389,-3.933007361,-6.129302585
32564999999,-0.228250867,0.140889715,-0.091782241,6.639351063,-3.952629481,-6.073934686
32570000000,-0.224811314,0.142064717,-0.093046154,6.535477564,-3.995122247,-6.098662260
32575000000,-0.227256800,0.141219270,-0.091850197,6.680049021,-3.965068473,-6.073314023
32580000000,-0.228572554,0.141193609,-0.090334551,6.575603348,-4.007607541,-6.093061501
32585000000,-0.229363848,0.146452104,-0.093996306,6.638928494,-4.010077487,-6.064927084
32590000000,-0.227608061,0.143824358,-0.092410959,6.632812045,-3.957461463,-6.095404302
32595000000,-0.224669298,0.142152846,-0.093364917,6.587615401,-4.034870133,-6.066758481
32600000000,-0.229343822,0.141499394,-0.094149060,6.628873869,-4.090388036,-6.036005005
32605000000,-0.226825137,0.140719331,-0.098290695,6.614994636,-4.046797653,-6.037859230
32610000000,-0.231371242,0.141904851,-0.091365381,6.641554201,-4.105202084,-6.017300436
32615000000,-0.231265222,0.144373599,-0.091738897,6.560940966,-4.152310599,-6.059969225
32619999999,-0.231411471,0.146570428,-0.093087687,6.666672723,-4.058657825,-6.004849220
32625000000,-0.232208615,0.142474067,-0.096385000,6.583095715,-4.086411462,-6.055887991
32630000000,-0.230822589,0.144493258,-0.096058982,6.547362820,-4.127014407,-6.005897917
32634999999,-0.229638474,0.144085797,-0.097054184,6.615175675,-4.153412456,-6.016374220
32640000000,-0.229944503,0.146366449,-0.095080103,6.650192542,-4.151424485,-6.008879438
32645000000,-0.229387016,0.141446806,-0.090808870,6.608285272,-4.172364437,-5.936991122
32650000000,-0.230013503,0.145727398,-0.096106189,6.604533620,-4.180197692,-6.004731861
32655000000,-0.230086860,0.145153072,-0.092737414,6.536705055,-4.175002639,-5.999270757
32660000000,-0.228974104,0.143112169,-0.091401985,6.539829766,-4.227255316,-5.933963283
32665000000,-0.230578079,0.141592423,-0.090550492,6.582010651,-4.199212706,-5.958209279
32670000000,-0.233983195,0.145041750,-0.093919721,6.638785629,-4.236523741,-5.962091445
32674999999,-0.235308822,0.146763705,-0.095561937,6.610444779,-4.228161743,-5.943925559
32680000000,-0.236383627,0.142838851,-0.098872748,6.575989164,-4.262711081,-5.915419992
32685000000,-0.236833375,0.147309179,-0.098202011,6.570412521,-4.239005178,-5.933220364
32689999999,-0.233116137,0.143650669,-0.091928661,6.471229957,-4.266310218,-5.933595997
32695000000,-0.234304675,0.142274002,-0.093126841,6.507046708,-4.312563171,-5.936718887
32700000000,-0.235485759,0.146899632,-0.093759504,6.555812249,-4.261546363,-5.881113856
32705000000,-0.237415972,0.145096273,-0.095918994,6.549489643,-4.324063715,-5.920054071
32710000000,-0.235810071,0.145193840,-0.098387011,6.593812276,-4.311458660,-5.882751440
32715000000,-0.234783310,0.144848024,-0.097633367,6.592063210,-4.305961535,-5.908379209
32720000000,-0.238609409,0.141583133,-0.089884218,6.528856897,-4.329457123,-5.917792553
32725000000,-0.236204221,0.146774536,-0.091120161,6.605778491,-4.315298023,-5.899075778
32730000000,-0.229868349,0.144295631,-0.095839946,6.551448542,-4.398740094,-5.902384620
32735000000,-0.239159671,0.145760115,-0.098938974,6.610226754,-4.358564721,-5.885797234
